,category,sub_category,name,Unnamed: 0,Carbohydrates,Proteins,Fats,Vitamin A,Vitamin B1,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin B7,Vitamin B9,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Iodine,Alanine,Arginine,Asparagine,Aspartic Acid,Cysteine,Glutamic Acid,Glutamine,Glycine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine,Saturated Fatty Acids,Monounsaturated Fatty Acids,Polyunsaturated Fatty Acids,Omega-3 Fatty Acids,Omega-6 Fatty Acids,Trans Fatty Acids,Flavonoids,Carotenoids,Polyphenols,Glucosinolates,Phytosterols,Glucose,Fructose,Sucrose,Citric Acid,Lactic Acid,Fiber,Cholesterol,Antioxidants,Probiotics,Prebiotics,Water,Alcohol,Caffeine,Theobromine,Tannins,Lectins,Phytic Acid,Oxalates,bias,score
98,meat,Red Meat,chicken,-107.80000000000001,-0.0,-37.200000000000024,-5.507999999999999,0,0.10800000000000001,0.194,14.796,0.43,0.6949999999999998,10.8,8.08,-0.18600000000000008,0.0,-0.017999999999999988,0.3600000000000001,6.090000000000001,63.3,0.6299999999999996,223.25,752.4000000000001,-26.759999999999998,-93.09999999999994,-0.17000000000000004,0.0356,0,-13.399999999999999,-4.6899999999999995,-2.4819999999999998,-3.212,0,-4.234,-0.132,-6.57,0,-2.336,-1.606,-2.4819999999999998,-4.38,-4.672,-1.752,-2.044,0,-2.044,-2.336,0.044000000000000004,0,-2.628,-6.45,9.084,5.984000000000001,1.5070000000000001,-0.091,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-515.95,0.0,0.0,0.0,37.699999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,24.560000000000002,305.81460000000004
32,vegetable,Root Vegetables,radish,-35.2,-23.052,-0.8160000000000006,-0.153,0,0.012960000000000001,0.037829999999999996,0.27432,0.07095,0.09868999999999997,0.21600000000000003,50.5,-0.0,65.26799999999999,-0.0,0.19800000000000004,3.7700000000000005,105.5,0.21419999999999986,89.3,83.60000000000001,-27.959999999999997,-51.86999999999997,-0.04760000000000002,0.0445,0,-0.40199999999999997,-2.01,-0.02044,-0.0219,0,-0.0292,-0.00088,-0.04234,0,-0.016059999999999998,-0.0073,-0.016059999999999998,-0.02044,-0.016059999999999998,-0.00584,-0.01898,0,-0.01752,-0.0146,0.00033,0,-0.02044,-0.10965000000000001,0.09841,0.35156000000000004,0.3014,-0.0026000000000000003,-0.0,0.49749999999999994,0.0096,4.949,0,39.199999999999996,-11.8482,-7.491000000000001,-1.911,0,0,16.656000000000002,-0.0,13.55,0.0,1.34,55.245,-0.0,-0.0,-0.0,-0.975,-0.252,-11.780000000000001,-44.400000000000006,-0.55,310.2061400000003
93,seafood,Shell Fishs,shrimp,-102.30000000000001,-1.356,-28.80000000000002,-0.4589999999999999,0,0.10800000000000001,0.097,1.296,0.301,0.13899999999999998,1.08,8.08,-0.6200000000000003,0.0,-0.08999999999999994,0.18000000000000005,0.0,295.4,0.9449999999999994,267.9,1045.0000000000002,-21.599999999999998,-199.4999999999999,-0.17000000000000004,0.178,0,-20.099999999999998,-23.449999999999996,-1.752,-2.19,0,-2.628,-0.132,-3.212,0,-1.168,-1.022,-1.168,-2.044,-2.19,-0.876,-1.168,0,-1.168,-1.168,0.011000000000000001,0,-1.314,-0.645,0.7570000000000001,0.7480000000000001,1.5070000000000001,-0.013000000000000001,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-910.5,0.0,0.0,0.0,46.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.5500000000000007,333.7740000000011
31,vegetable,Root Vegetables,beet,-34.1,-64.8168,-1.9320000000000015,-0.2601,0,0.03348,0.0388,0.36072000000000004,0.06665,0.09312999999999999,0.21600000000000003,220.18,-0.0,21.608999999999998,-0.0,0.07200000000000001,0.5800000000000001,67.52,0.5039999999999997,205.39,167.20000000000002,-39.0,-103.73999999999994,-0.05950000000000001,0.06674999999999999,0,-0.4689999999999999,-1.3399999999999999,-0.10365999999999999,-0.12555999999999998,0,-0.23652,-0.0066,-0.44092,0,-0.0876,-0.049640000000000004,-0.06716,-0.11826,-0.1241,-0.024820000000000002,-0.08176,0,-0.08176,-0.07154,0.00165,0,-0.08614,-0.17415,0.24224,0.43384000000000006,0.21098,-0.0055899999999999995,-0.0,0.9949999999999999,19.2,3.535,0,50.4,-43.0612,-6.5376,-5.6056,0,0,29.148,-0.0,16.26,0.0,2.0100000000000002,50.7848,-0.0,-0.0,-0.0,-0.975,-0.36,-18.6,-183.15000000000003,-6.380000000000001,344.87946000000005
37,vegetable,Squash and Gourds,zucchini,-40.7,-21.018,-1.440000000000001,-0.4589999999999999,0,0.0324,0.0388,0.324,0.08600000000000001,0.13899999999999998,0.0,20.2,-0.0,74.96999999999998,-0.0,0.21600000000000003,5.800000000000001,67.52,0.1763999999999999,151.81,108.68000000000002,-31.32,-2.6599999999999984,-0.03400000000000001,35.599999999999994,0,-0.0,-0.0,-27.74,-24.82,0,-45.26,-2.2,-59.86,0,-20.439999999999998,-11.68,-20.439999999999998,-30.66,-17.52,-7.3,-20.439999999999998,0,-26.28,-17.52,0.55,0,-21.9,-0.3225,0.5299,0.7480000000000001,0.3014,-0.0091,-0.0,0.0,288.0,0.0,0,2.8,-0.0,-0.0,-7.007000000000001,0,0,10.41,-0.0,0.0,0.0,0.0,53.94,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.95,373.7923
99,meat,Red Meat,beef,-108.9,-0.0,-31.320000000000025,-22.949999999999996,0,0.10800000000000001,0.194,6.048,0.301,0.5559999999999999,0.0,14.14,-1.612000000000001,0.0,-0.0,0.3600000000000001,0.0,75.96,1.637999999999999,178.6,827.6400000000001,-38.16,-77.13999999999996,-0.8670000000000001,0.089,0,-15.275999999999998,-0.0,-2.044,-2.4819999999999998,0,-4.672,-0.132,-8.468,0,-2.336,-1.752,-2.336,-4.088,-4.088,-1.168,-1.752,0,-2.044,-2.044,0.033,0,-2.4819999999999998,-32.25,50.719,4.488,1.5070000000000001,-0.065,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-443.11,0.0,0.0,0.0,37.699999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.7,374.84300000000053
39,vegetable,Squash and Gourds,cucumber,-42.900000000000006,-24.6114,-0.7800000000000006,-0.16829999999999998,0,0.029160000000000002,0.032010000000000004,0.10584000000000002,0.11137,0.05559999999999999,0.9720000000000001,14.14,-0.0,12.347999999999997,-0.0,0.054000000000000006,47.56,67.52,0.1763999999999999,116.09,100.32000000000002,-17.64,-2.6599999999999984,-0.03400000000000001,0.03738,0,-0.20099999999999998,-0.6699999999999999,-0.0146,-0.01752,0,-0.0365,-0.00088,-0.06277999999999999,0,-0.0146,-0.00584,-0.013139999999999999,-0.01752,-0.01898,-0.00438,-0.016059999999999998,0,-0.01752,-0.0146,0.00033,0,-0.0146,-0.23865,0.1514,0.19448000000000001,0.10549,-0.00195,-0.0,0.7959999999999999,11.52,3.535,0,39.199999999999996,-10.6379,-5.9247000000000005,-0.5733,0,0,5.205,-0.0,13.55,0.0,1.0050000000000001,55.245,-0.0,-0.0,-0.0,-0.78,-0.009,-7.440000000000001,-8.325000000000001,9.55,375.7447400000001
44,vegetable,Alliums,onion,-48.400000000000006,-63.3252,-1.320000000000001,-0.153,0,0.04968,0.026189999999999998,0.12528,0.05289,0.16679999999999995,0.8640000000000001,38.38,-0.0,32.63399999999999,-0.0,0.036000000000000004,1.1600000000000001,97.05999999999999,0.1322999999999999,89.3,121.22000000000001,-17.52,-5.319999999999997,-0.02890000000000001,0.03471,0,-0.33499999999999996,-0.6699999999999999,-0.0438,-0.06277999999999999,0,-0.12118000000000001,-0.00352,-0.146,0,-0.04234,-0.016059999999999998,-0.0438,-0.051100000000000007,-0.05402,-0.01168,-0.03942,0,-0.055479999999999995,-0.03942,0.00088,0,-0.049640000000000004,-0.18705000000000002,0.09841,0.12716000000000002,0.04521,-0.00182,-0.0,3.9799999999999995,0.96,17.675,0,84.0,-31.5315,-33.709500000000006,-6.3063,0,0,17.697,-0.0,33.875,0.0,2.0100000000000002,51.67799999999999,-0.0,-0.0,-0.0,-3.9,-0.009,-0.0,-5.550000000000001,12.62,386.9609999999999
80,seed,Grains,corn,-88.0,-128.82,-3.9600000000000026,-1.8359999999999996,0,0.43200000000000005,0.097,1.836,0.34400000000000003,0.41699999999999987,0.0,84.84,-0.0,29.987999999999992,-0.0,0.18000000000000005,0.0,29.54,0.3149999999999998,330.40999999999997,142.12000000000003,-32.4,-19.94999999999999,-0.08500000000000002,0.089,0,-0.0,-0.0,-0.438,-0.438,0,-0.876,-0.044000000000000004,-1.314,0,-0.292,-0.146,-0.292,-0.438,-0.292,-0.146,-0.292,0,-0.438,-0.292,0.011000000000000001,0,-0.438,-1.29,3.0280000000000005,3.74,0.0,-0.065,-0.0,0.0,0.0,0.0,0,0.0,-5.096,-4.086,-3.822,0,0,28.107000000000003,-0.0,0.0,0.0,0.0,42.455999999999996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.469999999999999,391.89400000000035
90,seafood,Lean Fishs,tilapia,-99.00000000000001,-0.0,-24.000000000000018,-3.0599999999999996,0,0.10800000000000001,0.194,2.7,0.17200000000000001,0.27799999999999997,5.4,30.3,-0.6200000000000003,0.0,-0.035999999999999976,0.3600000000000001,0.0,84.39999999999999,0.3149999999999998,267.9,627.0000000000001,-42.0,-79.79999999999995,-0.06800000000000002,0.05339999999999999,0,-20.099999999999998,-5.359999999999999,-1.606,-1.752,0,-2.774,-0.08800000000000001,-3.212,0,-1.022,-0.876,-1.022,-1.752,-1.898,-0.73,-0.876,0,-1.022,-1.022,0.011000000000000001,0,-1.168,-3.225,5.2989999999999995,5.236,3.0140000000000002,-0.065,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-364.20000000000005,0.0,0.0,0.0,45.239999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.559999999999999,424.1863999999999
68,seed,Nuts,chestnut,-74.80000000000001,-305.1,-2.880000000000002,-0.9179999999999998,0,0.21600000000000003,0.097,0.8640000000000001,0.17200000000000001,0.41699999999999987,0.0,121.2,-0.0,189.62999999999997,-0.0,0.7200000000000002,0.0,75.96,0.5669999999999996,267.9,142.12000000000003,-60.0,-0.0,-0.10200000000000002,0.178,0,-0.0,-0.0,-0.292,-0.584,0,-0.438,-0.044000000000000004,-0.584,0,-0.292,-0.146,-0.292,-0.438,-0.292,-0.146,-0.292,0,-0.292,-0.292,0.011000000000000001,0,-0.292,-0.645,0.7570000000000001,2.244,0.0,-0.039,-0.0,0.0,0.0,0.0,0,0.0,-3.185,-13.620000000000001,-12.74,0,0,83.28,-0.0,0.0,0.0,0.0,5.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.73,426.1180000000002
14,fruit,Drupes Fruits,cherry,-15.400000000000002,-108.48,-1.2000000000000008,-0.306,0,0.0432,0.029099999999999997,0.21600000000000003,0.08600000000000001,0.08339999999999997,0.0,14.14,-0.0,44.099999999999994,-0.0,0.18000000000000005,5.800000000000001,54.86,0.12599999999999992,98.22999999999999,87.78000000000002,-26.64,-2.6599999999999984,-0.017000000000000005,0.089,0,-0.0,-0.0,-0.073,-0.073,0,-0.146,-0.0,-0.146,0,-0.0438,-0.0292,-0.0438,-0.073,-0.0584,-0.0,-0.0438,0,-0.0584,-0.0292,0.0011,0,-0.0584,-0.645,0.5299,0.0748,0.1507,-0.0013000000000000002,-0.0,1.9899999999999998,288.0,35.35,0,0.0,-50.96,-40.86,-12.74,0,0,20.82,-0.0,6.775,0.0,0.0,47.559999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.6400000000000001,447.8689
89,seafood,Lean Fishs,Haddock,-97.9,-0.0,-22.800000000000015,-0.9179999999999998,0,0.10800000000000001,0.097,4.32,0.215,0.27799999999999997,3.24,30.3,-0.7440000000000003,0.0,-0.07199999999999995,0.18000000000000005,0.0,63.3,0.25199999999999984,267.9,585.2,-42.0,-79.79999999999995,-0.06800000000000002,0.0445,0,-20.099999999999998,-5.359999999999999,-1.46,-1.606,0,-2.4819999999999998,-0.08800000000000001,-2.92,0,-0.876,-0.73,-0.876,-1.606,-1.752,-0.584,-0.73,0,-0.876,-0.876,0.011000000000000001,0,-1.022,-0.645,0.7570000000000001,2.244,1.5070000000000001,-0.013000000000000001,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-273.15000000000003,0.0,0.0,0.0,45.82,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,8.37,452.08950000000004
88,seafood,Lean Fishs,Cod,-96.80000000000001,-0.0,-21.600000000000016,-1.0709999999999997,0,0.10800000000000001,0.097,3.24,0.215,0.27799999999999997,4.32,40.4,-0.6200000000000003,0.0,-0.08999999999999994,0.18000000000000005,0.0,84.39999999999999,0.18899999999999986,223.25,627.0000000000001,-36.0,-66.49999999999996,-0.05100000000000001,0.0445,0,-23.449999999999996,-6.699999999999999,-1.46,-1.606,0,-2.628,-0.08800000000000001,-2.92,0,-0.876,-0.73,-0.876,-1.46,-1.752,-0.584,-0.73,0,-0.876,-0.876,0.011000000000000001,0,-1.022,-0.645,0.7570000000000001,2.244,1.5070000000000001,-0.013000000000000001,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-303.5,0.0,0.0,0.0,45.82,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.22,475.75649999999985
4,fruit,Citrus Fruits,lime,-4.4,-47.46,-0.7200000000000005,-0.4589999999999999,0,0.0432,0.0194,0.21600000000000003,0.043000000000000003,0.06949999999999999,0.0,0.0,-0.0,128.331,-0.0,0.18000000000000005,0.0,139.26,0.3779999999999997,89.3,75.24000000000001,-12.24,-2.6599999999999984,-0.017000000000000005,35.599999999999994,0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0,-0.0,-0.0,0.0,0,-0.0,-0.1935,0.2271,0.5236000000000001,0.0,-0.0091,-0.0,0.39799999999999996,38.4,3.535,0,0.0,-7.644,-11.577,-26.116999999999997,0,0,29.148,-0.0,1.3550000000000002,0.0,0.0,51.04,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.5,493.3102
100,meat,Red Meat,lamb,-110.00000000000001,-0.0,-30.00000000000002,-32.129999999999995,0,0.10800000000000001,0.194,7.5600000000000005,0.301,0.6949999999999998,0.0,16.16,-1.674000000000001,0.0,-0.0,0.18000000000000005,0.0,84.39999999999999,1.1339999999999992,223.25,898.7000000000002,-32.4,-79.79999999999995,-0.6800000000000002,0.089,0,-20.769999999999996,-0.0,-2.19,-2.628,0,-4.38,-0.132,-7.884,0,-2.044,-1.898,-2.19,-3.796,-3.942,-1.314,-1.898,0,-2.044,-2.044,0.033,0,-2.4819999999999998,-51.6,60.56,14.96,3.0140000000000002,-0.234,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-455.25,0.0,0.0,0.0,34.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,12.809999999999999,503.5440000000002
62,vegetable,Fungi,oyster_mushroom,-68.2,-40.68,-3.9600000000000026,-0.4589999999999999,0,0.10800000000000001,0.291,4.968,0.645,0.13899999999999998,0.0,24.240000000000002,-0.0,0.0,-0.17999999999999988,0.3600000000000001,0.0,12.66,0.3779999999999997,98.22999999999999,209.00000000000003,-38.4,-6.649999999999996,-0.10200000000000002,0.26699999999999996,0,-0.9379999999999998,-0.0,-0.3212,-0.40880000000000005,0,-0.6132,-0.0352,-0.7884,0,-0.1752,-0.1606,-0.2774,-0.4672,-0.3504,-0.1314,-0.2628,0,-0.3358,-0.2336,0.0044,0,-0.3066,-0.3225,0.7570000000000001,0.7480000000000001,0.1507,-0.0117,-0.0,1.3929999999999998,0.0,233.31,0,1.68,-3.822,-4.767,-3.185,0,0,12.491999999999999,-0.0,23.035,0.0,0.201,52.779999999999994,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.12,511.41210000000007
91,seafood,Lean Fishs,halibut,-100.10000000000001,-0.0,-26.40000000000002,-3.0599999999999996,0,0.21600000000000003,0.194,4.86,0.215,0.41699999999999987,6.48,40.4,-0.9300000000000005,0.0,-0.17999999999999988,0.3600000000000001,0.0,84.39999999999999,0.25199999999999984,312.55,668.8000000000001,-42.0,-93.09999999999994,-0.08500000000000002,0.0445,0,-23.449999999999996,-8.04,-1.606,-1.752,0,-2.628,-0.08800000000000001,-3.066,0,-1.022,-0.876,-1.022,-1.898,-2.044,-0.73,-0.876,0,-1.022,-1.022,0.011000000000000001,0,-1.168,-3.225,4.542,5.236,4.521,-0.052000000000000005,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-364.20000000000005,0.0,0.0,0.0,45.239999999999995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,19.11,512.2064999999998
21,vegetable,Leafy Greens,lettuce,-23.1,-19.662,-1.680000000000001,-0.306,0,0.07560000000000001,0.0776,0.405,0.060200000000000004,0.05837999999999999,2.7,76.76,-0.0,40.57199999999999,-0.0,0.3960000000000001,295.8,147.7,0.5417999999999996,116.09,121.22000000000001,-23.279999999999998,-37.23999999999998,-0.030600000000000006,25.81,0,-0.40199999999999997,-0.0,-55.48,-37.96,0,-105.12,-5.28,-172.28,0,-36.5,-14.6,-29.2,-52.56,-48.18,-14.6,-37.96,0,-29.2,-33.58,0.44,0,-37.96,-0.129,0.0757,0.7480000000000001,1.5070000000000001,-0.0026000000000000003,-0.0,7.164,258.24,20.503,0,2.2399999999999998,-3.185,-1.362,-1.911,0,0,13.533000000000001,-0.0,162.60000000000002,0.0,0.067,55.44799999999999,-0.0,-0.0,-0.0,-1.17,-0.009,-0.6200000000000001,-1.11,14.969999999999999,540.14308
81,seed,Grains,barley,-89.10000000000001,-498.33000000000004,-15.00000000000001,-1.8359999999999996,0,0.43200000000000005,0.097,4.968,0.34400000000000003,0.41699999999999987,0.0,46.46,-0.0,0.0,-0.0,0.7200000000000002,0.0,139.26,1.5749999999999988,705.47,142.12000000000003,-33.6,-9.309999999999995,-0.18700000000000006,0.26699999999999996,0,-0.0,-0.0,-0.876,-1.022,0,-1.898,-0.132,-3.212,0,-0.584,-0.584,-1.022,-1.752,-1.314,-0.438,-1.022,0,-0.876,-0.876,0.011000000000000001,0,-1.168,-1.29,2.271,5.236,0.0,-0.091,-0.0,0.0,0.0,0.0,0,0.0,-4.459,-2.724,-10.192,0,0,180.09300000000002,-0.0,0.0,0.0,0.0,5.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.05,550.5960000000001
18,fruit,Pome Fruits,pear,-19.8,-103.25940000000001,-0.4320000000000003,-0.2142,0,0.012960000000000001,0.02522,0.17712000000000003,0.021929999999999998,0.037529999999999994,0.0,14.14,-0.0,18.962999999999997,-0.0,0.27,7.250000000000001,37.98,0.10709999999999993,62.51,50.16000000000001,-13.92,-1.3299999999999992,-0.017000000000000005,0.0445,0,-0.0,-0.0,-0.026279999999999998,-0.03066,0,-0.055479999999999995,-0.0061600000000000005,-0.0584,0,-0.027739999999999997,-0.01898,-0.032119999999999996,-0.04088,-0.0365,-0.01898,-0.03066,0,-0.0292,-0.0219,0.0011,0,-0.03358,-0.13545000000000001,0.28766,0.11220000000000001,0.01507,-0.00182,-0.0,1.1939999999999997,480.0,6.363,0,0.16799999999999998,-19.747,-42.222,-9.555,0,0,32.271,-0.0,8.13,0.0,0.134,49.26519999999999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,15.59,574.1292000000002
101,meat,Red Meat,pork,-111.10000000000001,-0.0,-30.00000000000002,-30.599999999999994,0,0.8640000000000001,0.291,6.48,0.387,0.9729999999999998,0.0,20.2,-0.4960000000000003,0.0,-0.0,0.18000000000000005,0.0,84.39999999999999,0.7559999999999995,214.32,1045.0000000000002,-37.199999999999996,-93.09999999999994,-0.4080000000000001,0.089,0,-16.75,-0.0,-2.19,-2.628,0,-4.672,-0.132,-8.468,0,-2.19,-1.752,-2.336,-3.942,-3.796,-1.314,-1.898,0,-2.044,-2.044,0.033,0,-2.4819999999999998,-45.15,68.13,14.96,3.0140000000000002,-0.234,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-515.95,0.0,0.0,0.0,34.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.179999999999996,574.1809999999999
87,seafood,Oily Fishs,Tuna,-95.7,-0.0,-27.60000000000002,-1.5299999999999998,0,0.10800000000000001,0.194,16.200000000000003,0.215,1.1119999999999999,4.32,30.3,-1.860000000000001,0.0,-1.799999999999999,1.8000000000000003,0.0,42.199999999999996,0.6299999999999996,223.25,836.0000000000001,-48.0,-66.49999999999996,-0.10200000000000002,0.089,0,-26.799999999999997,-20.099999999999998,-1.46,-2.044,0,-1.898,-0.08800000000000001,-3.212,0,-1.022,-0.876,-1.314,-2.044,-2.044,-0.73,-1.168,0,-1.168,-1.168,0.022000000000000002,0,-1.46,-1.29,2.271,4.488,4.521,-0.039,-0.0,0.0,0.0,0.0,0,0.0,-0.0,-0.0,-0.0,0,0,0.0,-303.5,0.0,0.0,0.0,41.18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,13.360000000000003,605.7430000000003
61,vegetable,Fungi,portobello_mushroom,-67.10000000000001,-26.442,-3.720000000000003,-0.4589999999999999,0,0.10800000000000001,0.388,5.292000000000001,0.6880000000000001,0.13899999999999998,0.0,30.3,-0.0,0.0,-0.35999999999999976,0.3600000000000001,0.0,12.66,0.3149999999999998,116.09,250.80000000000004,-38.16,-6.649999999999996,-0.08500000000000002,0.26699999999999996,0,-0.9379999999999998,-0.0,-0.292,-0.3796,0,-0.5985999999999999,-0.039599999999999996,-0.7592,0,-0.1752,-0.146,-0.2628,-0.4526,-0.3358,-0.1168,-0.2482,0,-0.3212,-0.219,0.0044,0,-0.292,-0.3225,0.6813,0.6732,0.1507,-0.010400000000000001,-0.0,1.5919999999999999,0.0,247.45000000000002,0,1.1199999999999999,-3.185,-4.086,-3.185,0,0,10.41,-0.0,24.39,0.0,0.134,53.36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.12,608.1511000000002
60,vegetable,Fungi,shiitake_mushroom,-66.0,-46.104,-2.640000000000002,-0.4589999999999999,0,0.10800000000000001,0.388,5.292000000000001,0.645,0.13899999999999998,0.0,30.3,-0.0,0.0,-1.2599999999999991,0.18000000000000005,0.0,8.44,0.25199999999999984,107.16,238.26000000000005,-36.48,-1.3299999999999992,-0.17000000000000004,0.178,0,-1.005,-0.0,-0.3358,-0.3942,0,-0.5694,-0.0352,-0.7592,0,-0.1898,-0.1606,-0.2774,-0.4818,-0.3212,-0.1314,-0.2628,0,-0.3066,-0.219,0.0044,0,-0.2774,-0.3225,0.7570000000000001,0.7480000000000001,0.1507,-0.0117,-0.0,1.9899999999999998,0.0,282.8,0,1.68,-7.007000000000001,-8.172,-5.096,0,0,20.82,-0.0,27.1,0.0,0.134,52.779999999999994,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.12,609.6471
108,dairy,Milk,almond_milk,-118.80000000000001,-2.712,-0.36000000000000026,-1.5299999999999998,0,0.0216,0.029099999999999997,0.10800000000000001,0.021500000000000002,0.013899999999999997,0.0,0.0,-0.0,0.0,-0.0,0.18000000000000005,0.0,506.4,0.12599999999999992,89.3,83.60000000000001,-1.2,-0.0,-0.03400000000000001,0.0178,0,-0.0,-0.0,-0.0438,-0.0438,0,-0.073,-0.0044,-0.073,0,-0.0438,-0.0146,-0.0292,-0.0438,-0.0292,-0.0146,-0.0292,0,-0.0292,-0.0292,0.0011,0,-0.0438,-0.645,4.542,2.244,0.3014,-0.039,-0.0,0.0,0.0,0.0,0,0.5599999999999999,-0.0,-0.0,-0.0,0,0,0.0,-0.0,0.0,0.0,0.0,56.26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.939999999999998,627.8018
7,fruit,Tropical Fruits,mango,-7.700000000000001,-101.5644,-0.9840000000000007,-0.5813999999999999,0,0.06264,0.05529,0.72252,0.08686,0.16540999999999995,0.0,86.86,-0.0,160.52399999999997,-0.0,1.6200000000000003,12.180000000000001,46.419999999999995,0.10079999999999993,89.3,142.12000000000003,-20.16,-1.3299999999999992,-0.027200000000000005,0.08009999999999999,0,-0.40199999999999997,-0.6699999999999999,-0.05402,-0.04088,0,-0.16206,-0.0044,-0.34018000000000004,0,-0.04234,-0.01898,-0.026279999999999998,-0.03942,-0.04234,-0.01752,-0.0292,0,-0.04234,-0.024820000000000002,0.00088,0,-0.0292,-0.5934,0.68887,0.27676,0.24112,-0.0027300000000000002,-0.0,4.975,264.0,4.242,0,0.11199999999999999,-57.2663,-31.734600000000004,-16.8168,0,0,16.656000000000002,-0.0,10.840000000000002,0.0,0.201,47.8152,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.38,636.21964
97,seafood,Shell Fishs,mussel,-106.7,-47.46,-28.80000000000002,-3.0599999999999996,0,0.10800000000000001,0.6789999999999999,2.16,0.17200000000000001,0.6949999999999998,21.6,70.7,-7.440000000000004,26.459999999999994,-0.08999999999999994,0.9000000000000001,0.0,295.4,1.8899999999999988,357.2,836.0000000000001,-30.0,-265.99999999999983,-0.3400000000000001,0.8899999999999999,0,-26.799999999999997,-67.0,-1.752,-2.19,0,-2.92,-0.132,-2.92,0,-1.168,-1.168,-1.168,-2.19,-2.19,-0.73,-1.168,0,-1.168,-1.168,0.022000000000000002,0,-1.168,-3.225,3.0280000000000005,4.488,6.0280000000000005,-0.026000000000000002,-0.0,0.0,0.0,0.0,0,0.0,-3.185,-3.4050000000000002,-3.185,0,0,0.0,-424.90000000000003,0.0,0.0,0.0,46.4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,11.110000000000001,641.1140000000007
59,vegetable,Fungi,button_mushroom,-64.9,-22.374,-3.720000000000003,-0.4589999999999999,0,0.10800000000000001,0.291,3.8880000000000003,0.645,0.13899999999999998,0.0,34.34,-0.0,8.819999999999999,-0.0,0.18000000000000005,0.0,12.66,0.3149999999999998,80.37,359.4800000000001,-38.16,-6.649999999999996,-0.08500000000000002,0.26699999999999996,0,-0.8709999999999999,-0.0,-0.2774,-0.365,0,-0.584,-0.030800000000000004,-0.73,0,-0.1606,-0.1314,-0.2336,-0.438,-0.292,-0.1168,-0.2482,0,-0.2774,-0.20440000000000003,0.0033,0,-0.2628,-0.3225,0.7570000000000001,0.5984,0.1507,-0.0091,-0.0,0.9949999999999999,0.0,212.10000000000002,0,1.1199999999999999,-2.548,-3.4050000000000002,-2.548,0,0,10.41,-0.0,20.325000000000003,0.0,0.067,53.36,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,10.12,661.1054000000001
