name,category,sub_category,Carbohydrates,Proteins,Fats,Vitamin A,Vitamin B1,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin B7,Vitamin B9,Vitamin B12,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Iodine,Alanine,Arginine,Asparagine,Aspartic Acid,Cysteine,Glutamic Acid,Glutamine,Glycine,Histidine,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Proline,Serine,Threonine,Tryptophan,Tyrosine,Valine,Saturated Fatty Acids,Monounsaturated Fatty Acids,Polyunsaturated Fatty Acids,Omega-3 Fatty Acids,Omega-6 Fatty Acids,Trans Fatty Acids,Flavonoids,Carotenoids,Polyphenols,Glucosinolates,Phytosterols,Glucose,Fructose,Sucrose,Citric Acid,Lactic Acid,Fiber,Cholesterol,Antioxidants,Prebiotics,Water,Alcohol,Caffeine,Theobromine,Tannins,Lectins,Phytic Acid,Oxalates,nutriscore
Broccoli Sprouts,vegetable,Sprouts,0.07142857142857142,0.08108108108108109,0.006060606060606061,0.0037735849056603774,0.049999999999999996,0.0923076923076923,0.05333333333333334,0.18749999999999997,0.11764705882352942,0.007575757575757576,0.05,0.0,0.39439088518843124,0.0,0.022727272727272728,0.058343057176196034,0.029559748427672956,0.0215311004784689,0.05574324324324324,0.024330900243309004,0.07863383637807785,0.008138903960933261,0.006666666666666667,0.0001282051282051282,0.028571428571428574,0.005592841163310961,0.0,0.000125,0.00013636363636363637,0.0002867383512544803,0.00035137034434293746,0.00047393364928909954,0.00025,0.0004,0.0001,0.0003333333333333334,0.00016103059581320451,0.0001666666666666667,0.0002,0.0002638522427440633,0.0001666666666666667,0.0001,0.0001666666666666667,0.0001666666666666667,0.00015,0.0001666666666666667,0.00014285714285714287,0.0016129032258064516,0.006578947368421052,0.00425531914893617,0.0017543859649122807,0.003947368421052632,0.0,0.015,0.00011538461538461538,0.016,0.0064516129032258064,9.363295880149813e-05,0.03,0.06,0.02142857142857143,0.005691056910569105,0.01,0.05952380952380952,0.0,0.01056338028169014,0.007142857142857143,0.910010111223458,0.0,0.0,0.0,0.018018018018018018,0.03,0.006666666666666667,0.024,1.0
Almond,seed,Nuts,0.2583333333333333,0.572972972972973,0.5040404040404041,9.433962264150943e-05,0.13124999999999998,0.7769230769230769,0.24000000000000002,0.29374999999999996,0.0823529411764706,0.0,0.08333333333333333,0.0,0.0,0.0,0.7272727272727273,0.0,0.1691823899371069,0.08851674641148326,0.4560810810810811,0.39010543390105434,0.5814138204924544,0.0005425935973955507,0.051666666666666666,0.001282051282051282,0.32857142857142857,0.04586129753914988,0.0,0.000625,0.0011363636363636363,0.0,0.0018271257905832748,0.002369668246445498,0.00196875,0.0,0.0015,0.002,0.0012882447665056361,0.00125,0.0006,0.0005277044854881266,0.002,0.001,0.002,0.001,0.001,0.0008333333333333334,0.001142857142857143,0.05967741935483871,0.6929824561403509,0.26170212765957446,0.0,0.3236842105263158,0.0,0.0,7.692307692307693e-05,0.0,0.0,0.2247191011235955,0.0,0.0,0.1392857142857143,0.0,0.0,0.2976190476190476,0.0,0.0,0.0,0.03437815975733064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Cashew,seed,Nuts,0.3595238095238095,0.49189189189189186,0.4424242424242424,0.0,0.26249999999999996,0.0923076923076923,0.06666666666666667,0.5375,0.24705882352941178,0.0,0.041666666666666664,0.0,0.0021910604732690623,0.0,0.025568181818181816,0.019836639439906652,0.023270440251572325,0.16028708133971292,0.49324324324324326,0.48094079480940793,0.5234312946783162,0.0065111231687466084,0.09666666666666666,0.0028205128205128207,0.24285714285714285,0.22259507829977626,0.0,0.00043749999999999995,0.0009545454545454546,0.0,0.0010541110330288123,0.00047393364928909954,0.00103125,0.0,0.0006,0.0013333333333333335,0.000966183574879227,0.0009166666666666668,0.0006,0.0005277044854881266,0.0016666666666666668,0.0006,0.0011666666666666665,0.0006666666666666668,0.001,0.0006666666666666668,0.001,0.12580645161290321,0.5219298245614035,0.16595744680851063,0.008771929824561403,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.2958801498127341,0.0,0.0,0.21071428571428572,0.0,0.0,0.07857142857142857,0.0,0.0,0.0,0.042467138523761376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Chestnut,seed,Nuts,0.5357142857142857,0.06486486486486487,0.006060606060606061,0.0,0.125,0.07692307692307693,0.05333333333333334,0.25,0.17647058823529413,0.0,0.1,0.0,0.18843120070113936,0.0,0.011363636363636364,0.0,0.011320754716981131,0.0215311004784689,0.05067567567567568,0.027575020275750203,0.3963463065925338,0.0,0.01,0.0002564102564102564,0.09999999999999999,0.0,0.0,0.000125,0.00018181818181818183,0.00014336917562724014,0.00021082220660576247,0.00047393364928909954,0.000125,0.0002,0.0002,0.0003333333333333334,0.00032206119162640903,0.00025,0.0002,0.0002638522427440633,0.0003333333333333334,0.0002,0.0003333333333333334,0.0003333333333333334,0.0005,0.0001666666666666667,0.00028571428571428574,0.0016129032258064516,0.0021929824561403508,0.006382978723404255,0.0,0.007894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.2,0.07142857142857142,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.09100101112234579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Hazelnut,seed,Nuts,0.1988095238095238,0.3810810810810811,0.6141414141414141,0.0018867924528301887,0.37499999999999994,0.07692307692307693,0.17333333333333334,0.5,0.35294117647058826,0.0,0.18833333333333332,0.0,0.02629272567922875,0.0,0.4261363636363636,0.0,0.07169811320754717,0.11244019138755983,0.27533783783783783,0.23519870235198703,0.5393169181890389,0.0,0.041666666666666664,0.0021794871794871794,0.8857142857142858,0.0,0.0,0.000375,0.0012272727272727275,0.0005734767025089606,0.0007027406886858749,0.0009478672985781991,0.000625,0.0007,0.0004,0.001,0.000966183574879227,0.0008333333333333334,0.0008,0.0005277044854881266,0.0011666666666666665,0.0006,0.0008333333333333334,0.0008333333333333334,0.0005,0.0006666666666666668,0.001,0.07258064516129033,1.0,0.18936170212765957,0.0043859649122807015,0.23157894736842108,0.0,0.0,0.0,0.0,0.0,0.149812734082397,0.0,0.0,0.15,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.05055611729019211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Pistachio,seed,Nuts,0.3333333333333333,0.5459459459459459,0.4585858585858586,0.0,0.5625,0.15384615384615385,0.1,0.5625,1.0,0.0,0.05,0.0,0.021910604732690624,0.0,0.08238636363636363,0.0,0.0660377358490566,0.09569377990430622,0.20439189189189189,0.40551500405515006,0.8133439237490071,0.0005425935973955507,0.03666666666666667,0.0016666666666666668,0.17142857142857143,0.0,0.0,0.0005625000000000001,0.0014999999999999998,0.0007168458781362007,0.0008432888264230499,0.002369668246445498,0.000625,0.0012,0.0008,0.002,0.0014492753623188406,0.0010833333333333333,0.001,0.0013192612137203166,0.0015,0.0009,0.0013333333333333335,0.0013333333333333335,0.001,0.001,0.0012857142857142856,0.08064516129032258,0.5263157894736842,0.2978723404255319,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.299625468164794,0.0,0.0,0.275,0.0,0.0,0.2523809523809524,0.0,0.0,0.0,0.04044489383215369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Walnut,seed,Nuts,0.3333333333333333,0.5459459459459459,0.4585858585858586,0.0,0.5625,0.15384615384615385,0.1,0.5625,1.0,0.0,0.05,0.0,0.021910604732690624,0.0,0.08238636363636363,0.0,0.0660377358490566,0.09569377990430622,0.20439189189189189,0.40551500405515006,0.8133439237490071,0.0005425935973955507,0.03666666666666667,0.0016666666666666668,0.17142857142857143,0.0,0.0,0.0005625000000000001,0.0014999999999999998,0.0007168458781362007,0.0008432888264230499,0.002369668246445498,0.000625,0.0012,0.0008,0.002,0.0014492753623188406,0.0010833333333333333,0.001,0.0013192612137203166,0.0015,0.0009,0.0013333333333333335,0.0013333333333333335,0.001,0.001,0.0012857142857142856,0.08064516129032258,0.5263157894736842,0.2978723404255319,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.299625468164794,0.0,0.0,0.275,0.0,0.0,0.2523809523809524,0.0,0.0,0.0,0.04044489383215369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Pine Nut,seed,Nuts,0.1630952380952381,0.4108108108108108,0.6585858585858586,0.0,0.18749999999999997,0.07692307692307693,0.08,0.3125,0.35294117647058826,0.0,0.16333333333333333,0.0,0.005696757230499562,0.0,0.019886363636363633,0.001575262543757293,0.061635220125786164,0.06937799043062201,0.2668918918918919,0.28061638280616386,0.3494837172359015,0.0010851871947911015,0.051666666666666666,0.0020512820512820513,0.4857142857142857,0.0,0.0,0.000375,0.0014545454545454547,0.0005734767025089606,0.0009135628952916374,0.0009478672985781991,0.0008437500000000001,0.0013,0.0007,0.0013333333333333335,0.0012882447665056361,0.0010833333333333333,0.0009,0.0007915567282321899,0.0015,0.0009,0.0011666666666666665,0.0011666666666666665,0.001,0.001,0.0012857142857142856,0.0967741935483871,0.19517543859649122,1.0,0.39473684210526316,1.0,0.0,0.0,0.0,0.0,0.0,0.5056179775280899,0.0,0.0,0.09285714285714286,0.0,0.0,0.15952380952380954,0.0,0.0,0.0,0.030333670374115267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Sunflower Seed,seed,Seeds,0.23809523809523808,0.5621621621621622,0.5202020202020202,0.0,0.9375,0.23076923076923075,0.5533333333333333,0.6875,0.7647058823529412,1.0,0.37833333333333335,0.0,0.006134969325153374,0.0,1.0,0.0,0.04905660377358491,0.12679425837320574,0.5489864864864865,0.5352798053527981,0.511517077045274,0.0048833423765599565,0.08333333333333333,0.002307692307692308,0.2714285714285714,0.5928411633109619,0.0,0.000625,0.0011363636363636363,0.0017921146953405018,0.002037947997189037,0.0018957345971563982,0.0018124999999999999,0.0007,0.0013,0.002333333333333333,0.0014492753623188406,0.0011666666666666665,0.0006,0.0013192612137203166,0.0021666666666666666,0.0011,0.002,0.0013333333333333335,0.0015,0.001,0.0015714285714285715,0.07258064516129033,0.4057017543859649,0.4914893617021277,0.0043859649122807015,0.6078947368421053,0.0,0.0,0.0038461538461538464,0.0,0.0,1.0,0.135,0.27,0.0,0.0,0.0,0.20476190476190476,0.0,0.0,0.0,0.03741152679474216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Pumpkin Seed,seed,Seeds,0.12738095238095237,0.5135135135135135,0.495959595959596,0.0,0.125,0.15384615384615385,0.3266666666666667,0.3125,0.05882352941176471,0.0,0.09666666666666666,0.0,0.008326029798422436,0.0,0.0625,0.0042590431738623105,0.028930817610062894,0.07894736842105263,1.0,1.0,0.6417791898332009,0.009766684753119913,0.13,0.0016666666666666668,0.6428571428571429,0.06263982102908276,0.0,0.0005625000000000001,0.0019545454545454545,0.0016487455197132614,0.001616303583977512,0.0018957345971563982,0.0016875000000000002,0.0007,0.0012,0.0016666666666666668,0.0012882447665056361,0.0011666666666666665,0.0012,0.0013192612137203166,0.0016666666666666668,0.0009,0.0016666666666666668,0.0013333333333333335,0.003,0.001,0.0014285714285714286,0.1403225806451613,0.3289473684210526,0.40425531914893614,0.013157894736842105,0.4868421052631579,0.0,0.0,0.0,0.0,0.0,0.49625468164794007,0.06999999999999999,0.13,0.0,0.0,0.0,0.15476190476190477,0.0,0.0,0.0,0.042467138523761376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Chia Seed,seed,Seeds,0.5011904761904762,0.44594594594594594,0.3101010101010101,0.005094339622641509,0.37499999999999994,0.15384615384615385,0.5866666666666667,0.6875,0.29411764705882354,0.0,0.08166666666666667,0.0,0.007011393514461,0.0,0.014204545454545454,0.0,0.3968553459119497,0.1842105263157895,0.5658783783783784,0.6974858069748581,0.32247815726767276,0.008681497558328812,0.07666666666666666,0.001153846153846154,0.38571428571428573,0.6152125279642058,0.0,0.0005625000000000001,0.0007727272727272727,0.0009318996415770609,0.0010541110330288123,0.0018957345971563982,0.0009375,0.0005,0.0009,0.002,0.0012882447665056361,0.0011666666666666665,0.0009,0.0015831134564643799,0.0015,0.0009,0.0013333333333333335,0.0011666666666666665,0.0015,0.001,0.0012857142857142856,0.0532258064516129,0.05043859649122807,0.5042553191489362,0.7807017543859649,0.15263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.08,0.0035714285714285718,0.0,0.0,0.819047619047619,0.0,0.0,0.0,0.048533872598584424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Flax Seed,seed,Seeds,0.34404761904761905,0.4945945945945946,0.4262626262626263,0.0,1.0,0.15384615384615385,0.20666666666666667,0.37499999999999994,0.29411764705882354,0.0,0.145,0.0,0.0026292725679228747,0.0,0.008522727272727272,0.0025087514585764295,0.16037735849056603,0.13636363636363638,0.6621621621621622,0.5206812652068127,0.6449563145353455,0.016277807921866522,0.07166666666666667,0.0016666666666666668,0.35714285714285715,0.2796420581655481,0.0,0.0005625000000000001,0.0011363636363636363,0.0015770609318996418,0.0018973998594518625,0.0033175355450236967,0.00146875,0.0006,0.0014,0.0016666666666666668,0.0012882447665056361,0.0011666666666666665,0.0009,0.0010554089709762533,0.0018333333333333335,0.001,0.0016666666666666668,0.0013333333333333335,0.0015,0.0008333333333333334,0.0014285714285714286,0.05967741935483871,0.1644736842105263,0.6106382978723404,1.0,0.15526315789473685,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.08,0.0035714285714285718,0.0,0.0,0.65,0.0,0.0,0.0,0.06026289180990899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sesame Seed,seed,Seeds,0.27976190476190477,0.5054054054054054,0.502020202020202,0.0,0.5,0.23076923076923075,0.3,0.43749999999999994,0.4705882352941177,0.0,0.16166666666666665,0.0,0.0,0.0,0.008522727272727272,0.0,0.6132075471698113,0.3492822966507177,0.5929054054054054,0.5093268450932684,0.3709293089753773,0.005968529571351058,0.13,0.0020512820512820513,0.35714285714285715,0.3803131991051454,0.0,0.00043749999999999995,0.0018181818181818182,0.0015053763440860215,0.002037947997189037,0.002843601895734597,0.0016250000000000001,0.0005,0.001,0.0016666666666666668,0.0011272141706924314,0.0010833333333333333,0.0008,0.0018469656992084432,0.0016666666666666668,0.001,0.0016666666666666668,0.0011666666666666665,0.0015,0.0011666666666666665,0.001142857142857143,0.10967741935483871,0.4057017543859649,0.41914893617021276,0.0043859649122807015,0.5157894736842106,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.03,0.017857142857142856,0.0,0.0,0.28095238095238095,0.0,0.0,0.0,0.03741152679474216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Wheat,seed,Grains,0.8476190476190476,0.36972972972972973,0.015555555555555555,0.0,0.279375,0.11538461538461538,0.4242,0.584375,0.20058823529411768,0.0,0.06333333333333334,0.0,0.0,0.0,0.022443181818181817,0.0011085180863477245,0.021383647798742137,0.0861244019138756,0.23310810810810811,0.4120032441200324,0.2875297855440826,0.0010851871947911015,0.057666666666666665,0.0006333333333333333,0.5691428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004467741935483872,0.004671052631578947,0.016148936170212767,0.0023684210526315787,0.018552631578947366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010357142857142856,0.0,0.0,0.25476190476190474,0.0,0.0,0.0,0.11041456016177957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499999999999999
Rice,seed,Grains,0.33535714285714285,0.0727027027027027,0.0028282828282828287,0.0,0.101875,0.012307692307692308,0.0984,0.26125,0.05470588235294118,0.0,0.013333333333333334,0.0,0.0,0.0,0.0011363636363636363,0.0,0.006289308176100629,0.004784688995215312,0.02027027027027027,0.034874290348742905,0.027005559968228753,0.0005425935973955507,0.007,8.846153846153847e-05,0.05385714285714286,0.08389261744966442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012419354838709678,0.0018859649122807015,0.001723404255319149,0.0,0.002131578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.002,0.0010714285714285715,0.0,0.0,0.009523809523809525,0.0,0.0,0.0,0.6819009100101112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499999999999999
Corn,seed,Grains,0.2261904761904762,0.08918918918918918,0.012121212121212121,0.0,0.25,0.07692307692307693,0.11333333333333333,0.5,0.17647058823529413,0.0,0.07,0.0,0.02979842243645925,0.0,0.002840909090909091,0.0,0.00440251572327044,0.011961722488038277,0.0625,0.027575020275750203,0.2136616362192216,0.008138903960933261,0.008333333333333333,0.0001282051282051282,0.028571428571428574,0.0,0.0,0.0001875,0.00013636363636363637,0.00035842293906810036,0.00042164441321152494,0.00047393364928909954,0.00028125000000000003,0.0002,0.0002,0.0003333333333333334,0.00032206119162640903,0.00025,0.0002,0.0002638522427440633,0.0003333333333333334,0.0002,0.0005,0.0003333333333333334,0.0005,0.0003333333333333334,0.00042857142857142855,0.0032258064516129032,0.008771929824561403,0.010638297872340425,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.02142857142857143,0.0,0.0,0.0642857142857143,0.0,0.0,0.0,0.7300303336703741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499999999999999
Barley,seed,Grains,0.875,0.33783783783783783,0.012121212121212121,0.0,0.25,0.07692307692307693,0.30666666666666664,0.5,0.17647058823529413,0.0,0.03833333333333333,0.0,0.0,0.0,0.011363636363636364,0.0,0.020754716981132074,0.059808612440191394,0.13344594594594594,0.027575020275750203,0.221604447974583,0.0037981551817688553,0.018333333333333333,0.0003846153846153846,0.15714285714285717,0.0,0.0,0.000375,0.00031818181818181815,0.0007885304659498209,0.0009135628952916374,0.0014218009478672985,0.0006875000000000001,0.0004,0.0004,0.0013333333333333335,0.0011272141706924314,0.001,0.0009,0.0007915567282321899,0.0011666666666666665,0.0006,0.001,0.001,0.0005,0.0006666666666666668,0.001142857142857143,0.0032258064516129032,0.006578947368421052,0.014893617021276595,0.0,0.018421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.034999999999999996,0.04,0.05714285714285715,0.0,0.0,0.41190476190476194,0.0,0.0,0.0,0.09100101112234579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499999999999999
Oats,seed,Grains,0.7892857142857143,0.4567567567567567,0.0696969696969697,0.0,0.5,0.07692307692307693,0.060000000000000005,0.625,0.05882352941176471,0.0,0.09333333333333334,0.0,0.0,0.0,0.017045454545454544,0.0,0.033962264150943396,0.1028708133971292,0.2989864864864865,0.42416869424168696,0.3399523431294678,0.0010851871947911015,0.060000000000000005,0.0007692307692307692,0.5428571428571428,0.0,0.0,0.0005,0.0004090909090909091,0.0012186379928315412,0.0011243851018974,0.002369668246445498,0.0008437500000000001,0.0007,0.0007,0.0016666666666666668,0.0014492753623188406,0.00125,0.001,0.0010554089709762533,0.0015,0.0009,0.0016666666666666668,0.0013333333333333335,0.001,0.001,0.0014285714285714286,0.01935483870967742,0.043859649122807015,0.07872340425531915,0.0,0.09736842105263159,0.0,0.0,0.0,0.0,0.0,0.0,0.034999999999999996,0.06,0.028571428571428574,0.0,0.0,0.2523809523809524,0.0,0.0,0.0,0.07077856420626895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Millet,seed,Grains,0.8690476190476191,0.2972972972972973,0.04040404040404041,0.0,0.18749999999999997,0.07692307692307693,0.05333333333333334,0.37499999999999994,0.11764705882352942,0.0,0.14166666666666666,0.0,0.0,0.0,0.002840909090909091,0.0,0.005031446540880503,0.07177033492822966,0.19256756756756757,0.027575020275750203,0.15409054805401112,0.0027129679869777536,0.021666666666666667,0.0003846153846153846,0.17142857142857143,0.0,0.0,0.000375,0.00036363636363636367,0.0009318996415770609,0.0010541110330288123,0.0014218009478672985,0.00065625,0.0005,0.0005,0.0013333333333333335,0.0012882447665056361,0.0010833333333333333,0.0009,0.0007915567282321899,0.0013333333333333335,0.0006,0.001,0.001,0.0005,0.0005,0.001142857142857143,0.012903225806451613,0.02850877192982456,0.0425531914893617,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.05357142857142857,0.0,0.0,0.18095238095238095,0.0,0.0,0.0,0.09100101112234579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7499999999999999
Salmon,seafood,Oily Fishs,0.0,0.5405405405405406,0.13131313131313133,0.0047169811320754715,0.125,0.3076923076923077,0.5333333333333333,0.5625,0.4705882352941177,0.07575757575757576,0.041666666666666664,0.25,0.0,0.6,0.056818181818181816,0.0,0.006289308176100629,0.019138755980861247,0.05067567567567568,0.21897810218978103,0.38840349483717235,0.032555615843733045,0.013333333333333334,0.0001282051282051282,0.014285714285714287,0.3355704697986577,0.3,0.000625,0.0005909090909090909,0.0007885304659498209,0.0009135628952916374,0.0014218009478672985,0.00071875,0.0006,0.0007,0.0016666666666666668,0.0012882447665056361,0.001,0.0011,0.0018469656992084432,0.0013333333333333335,0.0008,0.0013333333333333335,0.0011666666666666665,0.001,0.0011666666666666665,0.001142857142857143,0.04838709677419355,0.08771929824561403,0.06382978723404255,0.10964912280701754,0.015789473684210527,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16085790884718498,0.0,0.0,0.6066734074823054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Mackerel,seafood,Oily Fishs,0.0,0.5135135135135135,0.15151515151515152,0.018867924528301886,0.125,0.23076923076923075,0.4666666666666667,0.5625,0.4705882352941177,0.09090909090909091,0.05,0.75,0.0,0.9,0.056818181818181816,0.0,0.009433962264150943,0.0430622009569378,0.06756756756756757,0.16220600162206,0.3169181890389198,0.04340748779164406,0.015000000000000001,0.0001282051282051282,0.014285714285714287,0.3914988814317673,0.4,0.000625,0.0005454545454545455,0.0007885304659498209,0.0008432888264230499,0.0014218009478672985,0.0006875000000000001,0.0006,0.0007,0.0016666666666666668,0.0012882447665056361,0.001,0.0011,0.0021108179419525065,0.0013333333333333335,0.0008,0.0013333333333333335,0.0011666666666666665,0.001,0.0011666666666666665,0.001142857142857143,0.04838709677419355,0.10964912280701754,0.1276595744680851,0.13157894736842105,0.02631578947368421,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1876675603217158,0.0,0.0,0.6066734074823054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Sardines,seafood,Oily Fishs,0.0,0.6756756756756757,0.1111111111111111,0.018867924528301886,0.25,1.0,0.5333333333333333,0.625,0.7058823529411765,0.12121212121212122,0.08333333333333333,0.6666666666666666,0.0,1.0,0.028409090909090908,0.0,0.2389937106918239,0.06937799043062201,0.05912162162162162,0.40551500405515006,0.3169181890389198,0.27129679869777534,0.016666666666666666,0.0003846153846153846,0.014285714285714287,0.5033557046979865,0.2,0.0006875000000000001,0.0006818181818181819,0.0009318996415770609,0.0011243851018974,0.002369668246445498,0.0008749999999999999,0.0008,0.0009,0.002333333333333333,0.001610305958132045,0.0011666666666666665,0.0013,0.00237467018469657,0.0016666666666666668,0.001,0.0016666666666666668,0.0015,0.0015,0.0015,0.0014285714285714286,0.04032258064516129,0.043859649122807015,0.1276595744680851,0.06578947368421052,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13404825737265416,0.0,0.0,0.6167846309403437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Tuna,seafood,Oily Fishs,0.0,0.6216216216216216,0.010101010101010102,0.005660377358490566,0.0625,0.15384615384615385,1.0,0.3125,0.4705882352941177,0.06060606060606061,0.025,0.25,0.0,0.5,0.028409090909090908,0.0,0.006289308176100629,0.023923444976076555,0.04222972972972973,0.16220600162206,0.3169181890389198,0.027129679869777535,0.01,0.0001282051282051282,0.014285714285714287,0.44742729306487694,0.3,0.000625,0.0006363636363636363,0.0007168458781362007,0.0009135628952916374,0.0009478672985781991,0.0006875000000000001,0.0005,0.0007,0.002,0.0014492753623188406,0.0011666666666666665,0.0014,0.0013192612137203166,0.0013333333333333335,0.0008,0.0013333333333333335,0.0013333333333333335,0.001,0.0011666666666666665,0.0014285714285714286,0.0032258064516129032,0.006578947368421052,0.01276595744680851,0.013157894736842105,0.007894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13404825737265416,0.0,0.0,0.7077856420626896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Cod,seafood,Lean Fishs,0.0,0.4864864864864865,0.00707070707070707,0.002830188679245283,0.0625,0.07692307692307693,0.2,0.3125,0.11764705882352942,0.06060606060606061,0.03333333333333333,0.08333333333333333,0.0,0.025,0.002840909090909091,0.0,0.012578616352201259,0.007177033492822967,0.04222972972972973,0.12165450121654502,0.2374900714853058,0.027129679869777535,0.005,6.41025641025641e-05,0.014285714285714287,0.3914988814317673,0.1,0.000625,0.0005,0.001075268817204301,0.001264933239634575,0.0009478672985781991,0.000625,0.0005,0.0006,0.0016666666666666668,0.000966183574879227,0.0008333333333333334,0.0012,0.0010554089709762533,0.0008333333333333334,0.0006,0.001,0.001,0.0005,0.0006666666666666668,0.001,0.0016129032258064516,0.0021929824561403508,0.006382978723404255,0.0043859649122807015,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13404825737265416,0.0,0.0,0.7886754297269969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
Haddock,seafood,Lean Fishs,0.0,0.5135135135135135,0.006060606060606061,0.0023584905660377358,0.0625,0.07692307692307693,0.26666666666666666,0.3125,0.11764705882352942,0.045454545454545456,0.025,0.09999999999999999,0.0,0.02,0.002840909090909091,0.0,0.009433962264150943,0.009569377990430623,0.05067567567567568,0.11354420113544202,0.27720413026211277,0.032555615843733045,0.006666666666666667,6.41025641025641e-05,0.014285714285714287,0.3355704697986577,0.08,0.000625,0.0005,0.001075268817204301,0.0011946591707659873,0.0009478672985781991,0.000625,0.0005,0.0006,0.0016666666666666668,0.000966183574879227,0.0009166666666666668,0.0012,0.0010554089709762533,0.0008333333333333334,0.0006,0.001,0.001,0.0005,0.0006666666666666668,0.001,0.0016129032258064516,0.0021929824561403508,0.006382978723404255,0.0043859649122807015,0.002631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12064343163538874,0.0,0.0,0.7886754297269969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875
